link_id,road_no,road_link_name,road_class,surface_type,region,station,link_length_km,bridge_crossings_on_link,has_aadt_evidence,traffic_match_type,latest_aadt_year,latest_adt,current_aadt_2026,current_adt_excluding_motorcycles,annual_weighted_growth_rate,seasonal_factor,evidence_observation_count,proxy_evidence_count,duplicate_slot_factor,observed_years,annual_detail_years,traffic_basis,sources
M3Int4_S4,M3,Mpala Interchange Slip 4,M,Bituminous,Central,Kampala,0.368,0,Yes,station-class-proxy,2025,41730.5,44973.11,28282.45,0.055,1,9,3,,2024; 2025,2026,"AADT proxy from Kampala M road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",TIS 2025_AADT analysis.xlsx; Traffic_estimate_2025.xlsx; Bridge integrity traffic proxy; Generated road-link traffic integrity fill
M3Int4_S5,M3,Mpala Interchange Slip 5,M,Bituminous,Central,Kampala,0.691,0,Yes,station-class-proxy,2025,41730.5,44973.11,28282.45,0.055,1,9,3,,2024; 2025,2026,"AADT proxy from Kampala M road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",TIS 2025_AADT analysis.xlsx; Traffic_estimate_2025.xlsx; Bridge integrity traffic proxy; Generated road-link traffic integrity fill
C235_Link01,C235,Villa Road Link,C,Bituminous,Central,Masaka,1.027,0,Yes,station-class-proxy,2025,1993.29,2112.89,874.52,0.032,1,34,34,,2025,2026,"AADT proxy from Masaka C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C824_Link01,C824,"Access to Isimba Dam, off Namagera Lubanyi road",C,Bituminous,Eastern,Jinja,5,0,Yes,station-class-proxy,2025,2716.02,2851.82,927.02,0.032,1,52,52,,2025,2026,"AADT proxy from Jinja C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C177_Link01,C177,Access to Kigungu,C,Unsealed,Central,Kampala,10,1,Yes,exact-link,2025,3256.23,3451.61,1883.77,0.06,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C140_Link01,C140,Kasana - Mbulamuti ferry access,C,Unsealed,Central,Kampala,1.272,0,Yes,station-class-proxy,2025,4013.07,4253.86,2082.83,0.032,1,56,56,,2025,2026,"AADT proxy from Kampala C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C284_Link01,C284,Mityana Railway Access 1,C,Unsealed,Central,Mubende,1.922,0,Yes,station-class-proxy,2025,1802.5,1910.65,694.05,0.032,1,22,22,,2025,2026,"AADT proxy from Mubende C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C285_Link01,C285,Mityana Railway Access 2,C,Unsealed,Central,Mubende,0.275,0,Yes,station-class-proxy,2025,1802.5,1910.65,694.05,0.032,1,22,22,,2025,2026,"AADT proxy from Mubende C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C340_Link01,C340,Kyamukonda - Lugogo River - Ngoma,C,Unsealed,Central,Luwero,31.595,0,Yes,station-class-proxy,2025,2793.96,2961.6,1505.01,0.032,1,37,37,,2025,2026,"AADT proxy from Luwero C road links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C797_Link03,C797,Namasiga - Bulongo,C,Unsealed,Eastern,Jinja,19.146,0,Yes,exact-link,2025,2219.14,2330.09,966.48,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A007_Link04,A007,Mbale - Namunsi - Kumi,A,Bituminous,Eastern,Mbale,54.686,3,Yes,exact-link,2025,10159.72,10667.71,4506.87,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B300_Link01,B300,Namunsi - Sironko,B,Bituminous,Eastern,Mbale,21.805,3,Yes,exact-link,2025,5606.94,5887.29,2427.31,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A012_Link03,A012,Tirinyi - Budaka - Kamonkoli,A,Bituminous,Eastern,Mbale,38.859,0,Yes,exact-link,2025,26184.94,27494.19,11614.79,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A007_Link02,A007,Tororo - Magodes - Nabumali,A,Bituminous,Eastern,Tororo,33.7,3,Yes,exact-link,2025,22343.56,23460.74,9155.94,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A012_Link01,A012,Nakalama - Namutumba - Mpologoma bridge,A,Bituminous,Eastern,Jinja,46.333,1,Yes,exact-link,2025,26184.94,27494.19,11614.79,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B307_Link02,B307,Buwenge - Kamuli,B,Bituminous,Eastern,Jinja,32.633,0,Yes,exact-link,2025,4784.99,5024.23,2923.74,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B305_Link01,B305,Tirinyi - Pallisa,B,Bituminous,Eastern,Mbale,19.765,0,Yes,exact-link,2025,2233.91,2345.61,721.37,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B300_Link02,B300,Sironko - Muyembe,B,Bituminous,Eastern,Mbale,10.46,1,Yes,exact-link,2025,3983.71,4182.9,1768,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A012_Link04,A012,Kamonkoli - Mbale,A,Bituminous,Eastern,Mbale,9.395,0,Yes,exact-link,2025,26184.94,27494.19,11614.79,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B306_Link01,B306,Tororo(Malaba junction) - Busia,B,Unsealed,Eastern,Tororo,24.235,3,Yes,exact-link,2025,2362.45,2480.57,902.87,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B304_Link02,B304,Kapchorwa-Suam,B,Bituminous,Eastern,Mbale,80.7,12,Yes,exact-link,2025,1614.86,1695.6,674.83,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B307_Link04,B307,Nawantale - Bukungu,B,Unsealed,Eastern,Jinja,51.319,0,Yes,exact-link,2025,5002.66,5252.8,3056.12,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C310_Link01,C310,Kamuli - Namasagali,C,Unsealed,Eastern,Jinja,20.8,0,Yes,exact-link,2025,1078.54,1132.47,532.11,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A007_Link03,A007,Nabumali  - Mbale,A,Bituminous,Eastern,Mbale,10.228,0,Yes,exact-link,2025,30909.35,32454.82,12666.59,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A001N2_Link01,A001N2,Jinja - Kakira Junction(Dual section),A,Bituminous,Eastern,Jinja,11.853,0,Yes,exact-link,2025,16439.65,17261.63,12883.78,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A012_Link02,A012,Mpologoma bridge - Tirinyi,A,Bituminous,Eastern,Mbale,4.748,0,Yes,exact-link,2025,26184.94,27494.19,11614.79,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B307_Link03,B307,Kamuli - Nawantale,B,Unsealed,Eastern,Jinja,15.86,0,Yes,exact-link,2025,5002.66,5252.8,3056.12,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A001_Link11,A001,Tororo junction - Malaba(Uganda/Kenya border),A,Bituminous,Eastern,Tororo,11.649,1,Yes,exact-link,2025,11466.53,12039.86,9231.95,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B305_Link02,B305,Pallisa - Kanyago Bridge,B,Bituminous,Eastern,Mbale,21.681,0,Yes,exact-link,2025,3573.96,3752.66,1154.19,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A001_Link08,A001,Nakalama - Bugiri - Namutere,A,Bituminous,Eastern,Jinja,28.425,1,Yes,exact-link,2025,11466.53,12039.86,9231.95,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A001_Link07,A001,Iganga - Nakalama,A,Bituminous,Eastern,Jinja,4.907,0,Yes,exact-link,2025,11466.53,12039.86,9231.95,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B300_Link03,B300,Muyembe - Namalu,B,Unsealed,Eastern,Mbale,71.655,8,Yes,exact-link,2025,1374.33,1443.05,693.44,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A007N1_Link01,A007N1,Mbale(Dual Section),A,Bituminous,Eastern,Mbale,0.75,0,Yes,exact-link,2025,9242.96,9705.11,4100.16,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A001_Link06,A001,Kakira junction - Iganga,A,Bituminous,Eastern,Jinja,26.87,2,Yes,exact-link,2025,11466.53,12039.86,9231.95,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A007_Link01,A007,Malaba junction - Tororo,A,Bituminous,Eastern,Tororo,3.751,0,Yes,exact-link,2025,22343.56,23460.74,9155.94,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A001_Link05,A001,Jinja - Kakira Junction,A,Bituminous,Eastern,Jinja,11.852,0,Yes,exact-link,2025,45863.17,48156.33,27911.5,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B101_Link04,B101,Isimba - Mbulamuti - Kamuli,B,Unsealed,Eastern,Jinja,13.531,0,Yes,exact-link,2025,2870.13,3013.64,902.96,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B307_Link01,B307,Jinja(kubiri round about)-Buwenge,B,Bituminous,Eastern,Jinja,23.16,0,Yes,exact-link,2025,4676.15,4909.95,2857.55,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B308_Link01,B308,Namutere - Busia,B,Bituminous,Eastern,Tororo,16.905,1,Yes,exact-link,2025,5806.4,6096.72,4086.2,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C784_Link01,C784,Iganga-Kaliro,C,Bituminous,Eastern,Jinja,32.032,0,Yes,exact-link,2025,452.1,474.71,293.2,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C816_Link01,C816,Muguluka-Namagera,C,Unsealed,Eastern,Jinja,8.052,0,Yes,exact-link,2025,3627.15,3808.51,1419.47,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C797_Link02,C797,Kakira - Namasiga,C,Unsealed,Eastern,Jinja,12.018,0,Yes,exact-link,2025,2219.14,2330.09,966.48,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C811_Link01,C811,Kamuli - Nabirumba,C,Unsealed,Eastern,Jinja,10.427,0,Yes,exact-link,2025,3656.7,3839.54,1109.2,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C789_Link01,C789,Kamuli Railway access 1,C,Unsealed,Eastern,Jinja,5.883,0,Yes,exact-link,2025,2501.33,2626.4,893.57,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C793_Link01,C793,Mbulamuti railway access,C,Unsealed,Eastern,Jinja,2.157,0,Yes,exact-link,2025,2501.33,2626.4,893.57,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C806_Link01,C806,Namatumba - Nawampandu,C,Unsealed,Eastern,Jinja,10.793,0,Yes,exact-link,2025,1722.71,1808.85,719.82,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C785_Link02,C785,Nakabugu-Kaliro,C,Unsealed,Eastern,Jinja,24.376,0,Yes,exact-link,2025,3686.25,3870.56,896.67,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C803_Link01,C803,Idudi - Busembatya,C,Unsealed,Eastern,Jinja,17.93,0,Yes,exact-link,2025,1026.83,1078.17,249.76,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C800_Link01,C800,Bugiri - Nankoma,C,Unsealed,Eastern,Jinja,16.699,0,Yes,exact-link,2025,2428.94,2550.38,977.34,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C780_Link02,C780,Kitayungwa-Kamuli,C,Unsealed,Eastern,Jinja,7.185,0,Yes,exact-link,2025,2501.33,2626.4,893.57,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C796_Link01,C796,Magamaga - Bugolooza - Namasiga - Iziru - Bugobya,C,Unsealed,Eastern,Jinja,7.996,0,Yes,exact-link,2025,3627.15,3808.51,1419.47,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C809_Link01,C809,Kaliro - Namwiwa,C,Unsealed,Eastern,Jinja,22.26,0,Yes,exact-link,2025,3084.93,3239.17,1250.37,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C813_Link01,C813,Namayingo - Bumeru (Namayingo - Lugala),C,Unsealed,Eastern,Tororo,30.368,0,Yes,exact-link,2025,452.1,474.71,293.2,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C792_Link01,C792,Kaitabawaala - Buyala - Namagera,C,Unsealed,Eastern,Jinja,18.484,0,Yes,exact-link,2025,3129.25,3285.71,1225.55,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
